relay_url,count
wss://rsslay.onrender.com,5574
wss://relaytst36.guirizano.com,5573
wss://spleenrider.herokuapp.com,5560
wss://wizards.wormrobot.org,5555
wss://fonstr-test.onrender.com,5554
wss://khatru.puhcho.me,5550
wss://relay.froth.zone,5502
wss://puzzles.relaying.io,5486
wss://relay.mypear.xyz,5418
wss://holylamb.online,5418
wss://relay.lisp-cn.net,5415
wss://relay.leafbodhi.com,5409
wss://profiles.f7z.io,5403
wss://72.177.66.131:4848,5396
wss://bicoiner.social,5372
wss://relay.reeve.cn,5335
wss://miiverse.cafe,5310
wss://nostr.karmickoala.info,5265
wss://stressedtermite0.lnbits.com/nostrrelay/loveisbitcoin,5260
wss://nostr.codingarena.de,5254
wss://hispanostr.com/relay,5231
wss://nostr.synalysis.com,5214
wss://nostr.vpn1.codingmerc.com,5199
wss://free-relay.nostrich.land,5179
wss://nostr.umbrel.karmas.fr,5122
wss://211.29.185.174:4848,5122
wss://nostr.2h2o.io,5093
wss://strfry.shock.network,5087
wss://seth.nostr1.com,5079
wss://relay.bitcoinschool.nl,5077
wss://relay.monstr.dev,5052
wss://relay.stonez.me,5050
wss://nostr.thomascdnns.com,5036
wss://r.mleku.net,5029
wss://sound-money-relay.denizenid.com,5027
wss://sydney.nostr21.net,4995
wss://nostr.belgianbitcoinembassy.org/relay,4988
wss://nostr.21l.st,4986
wss://relay.intify.io,4978
wss://synalysis.nostr1.com,4968
wss://cunnyfu.cc,4961
wss://test.theglobalpersian.com,4904
wss://nostr.xmr.sh,4879
wss://relay.nvote.co,4875
wss://relayable.com,4873
wss://nostr.kaosfield.net,4825
wss://ditto.girino.org/relay,4811
wss://relay.nostr-relay.org,4769
wss://afraid-simulations-collecting-mastercard.trycloudflare.com,4765
wss://strfry.nostr-x.com,4761
wss://nostr-relay.xbytez.io,4757
wss://nostrica.nostrnotes.com,4726
wss://relay.nostrswap.com,4718
wss://nostr.sabross.xyz,4709
wss://relay.bitcoiner.social,4696
wss://ldl.relay.maleniti.com,4672
wss://ditto.fractalized.net/relay,4669
wss://relay.darker.to,4631
wss://nostr.koutakou.tech,4628
wss://mostr.pub,4620
wss://agentorange.nostr1.com,4612
wss://ipv6.nostr.wirednet.jp,4611
wss://binwxjynk35zwnqsma44gigbkxiugalwvvne62ikj2be74oc3z7zklid.onion,4593
wss://r.ayit.org,4582
wss://relay.badgr.digital,4543
wss://relay.me3d.app,4541
wss://relay.nostr.wien,4522
wss://eden.relay.center,4503
wss://nostrproxy.io:3333,4430
wss://cfrelay.snowcait.workers.dev,4417
wss://croatia-grade-alpha-sheet.trycloudflare.com,4363
wss://b.ayit.org,4360
wss://hongkong.scarab.im,4354
wss://jp-relay-nostr.invr.chat,4339
wss://seewaan.com,4317
wss://nostr.christian.yourself.dev,4314
wss://209.122.211.18:4848,4305
wss://relay.stpaulinternet.net,4297
wss://bolverker.com/nostrclient/api/v1/relay,4290
wss://nostr.jp,4207
wss://test.relay.nostrich.day,4206
wss://supertestnet.nostr1.com,4199
wss://the.hodl.haus,4184
wss://nostr-dev.universalname.space,4159
wss://relay.sigit.io,4140
wss://nostr.risa.zone,4137
wss://nostrich.land,4135
wss://nostr.rosenbaum.se,4123
wss://relaynostr.up.railway.app,4105
wss://relay.vtuber.directory,4066
wss://nostr.dumpit.top,4044
wss://nostr-id-relay.hf.space,4035
wss://aaroniumstr-privrelay.aaroniumii.com,4029
wss://nostr.afronut.xyz,4021
wss://happytavern.co,4013
wss://test.nostrfreaks.com,4004
wss://nostr.xpedite-tech.com,4000
wss://edge.dedyn.io,3974
wss://reraw.pbla2fish.cc,3962
wss://nostr.sinrega.org,3948
wss://nostr.cltrrd.us,3941
wss://relay.zapstr.net,3936
wss://relayplebstr.com,3929
wss://pay21.nostr1.com,3927
wss://relay.nostr.wine,3926
wss://relay.xeble.me,3908
wss://chorus.slowcod.ing,3899
wss://nostr.xanny.family,3893
wss://relay.ghostcopywrite.com,3871
wss://niel.nostr1.com,3862
wss://nostr.papanode.com,3858
wss://10.100.1.3:4848,3853
wss://bit4use.com:4848,3851
wss://bitcoinmaximalist.online,3827
wss://sebastix.social/relay,3802
wss://relay.mleku.online,3782
wss://relay.arsip.my.id,3774
wss://nostr-relay-dev.wlvs.space,3757
wss://r.mleku.dev,3747
wss://relay.nostr-x.com,3729
wss://skzzn6cimfdv5e2phjc4yr5v7ikbxtn5f7dkwn5c7v47tduzlbosqmqd.onion,3640
wss://relay.davidebtc.me,3593
wss://nostr.vol.io,3582
wss://nostr.fennel.org:7000,3568
wss://relay.nostr.co.kr,3567
wss://relay.sovereignmonero.online,3523
wss://alleso.hab3sitzen.de,3471
wss://eyeswideshut.ath.cx,3468
wss://nfdn.betanet.dotalgo.io,3466
wss://nostrrr.bublina.eu.org,3463
wss://127.0.0.1:8080,3460
wss://nostr.bitcoinetf.org,3444
wss://nostr.nym.life,3436
wss://nostr.goller.net,3433
wss://relay.cubanoticias.info,3420
wss://nostr.thegrungies.com,3409
wss://nostr.indexafrica.io,3409
wss://electra.nostr.land,3377
wss://100.124.241.129:4848,3369
wss://nostr.plebz.space,3349
wss://nostr.aktier.cash,3340
wss://nostr.moynihan.live,3328
wss://relay.nostry.eu,3321
wss://nostr.misskey.cf,3318
wss://5dzvuefllevkhk7miqynaviguedxfnofrayu2xwfwtlkdg4radjdlyqd.onion,3318
wss://wot.utxo.one,3317
wss://jumpy-bamboo-isonychus.scarab.im,3315
wss://nostr.whipq.com,3302
wss://hostr.bitcoiner.social,3297
wss://nostr-rs-relay.fractalized.net,3289
wss://api.semisol.dev/sft,3275
wss://104.225.237.97:7000,3261
wss://redian.onflashdrive.app,3251
wss://nostr.postre.network,3250
wss://btcpay2.nisaba.solutions/nostr,3231
wss://nostrools.nostr1.com,3220
wss://sources.nostr1.com,3197
wss://nostr.melhorque.com.br,3178
wss://nostr.bridgey.dev,3170
wss://voxonomatronics.nostr1.com,3167
wss://hayloo.nostr1.com,3164
wss://nostr.i9.eti.br,3155
wss://relay-pub.garroch.tech,3138
wss://theforrest.nostr1.com,3129
wss://nostr.jacany.com,3117
wss://v2-connection.nostr-demo.relayaas.com,3079
wss://100.84.100.100:4848,3076
wss://notify-staging.damus.io,3070
wss://hoped-license-jeffrey-san.trycloudflare.com,3052
wss://dev2.hazlitt.fiatjaf.com,3026
wss://nproxy.cc,2984
wss://relay.galtsgulch.cc,2976
wss://cabinet-exterior-digest-dash.trycloudflare.com,2974
wss://test.thesamecat.io,2972
wss://nostr.damus.io,2948
wss://irish.nostr.cafe,2947
wss://100.127.36.484/8:4848,2939
wss://relay.break-19.com,2938
wss://relay.greenart7c3.com,2935
wss://137.184.127.2:4848,2930
wss://relay.npubpro.com,2925
wss://nostr.africa,2913
wss://nostr.hushvault.ie,2912
wss://dev2.hazilitt.fiatjaf.com,2912
wss://relay.8333.space,2904
wss://relai.nostr.bg,2895
wss://broadcaster.nostr.net,2875
wss://relay-dev.cowdle.gg,2874
wss://nostr.rbel.co,2867
wss://relay.kongerik.et,2849
wss://relay.nostr3.io,2832
wss://ap-northeast-1.purplerelay.com,2818
wss://newperspectives.duckdns.org,2817
wss://bevo.nostrl.com,2807
wss://cash.app,2793
wss://nyxmr.top,2792
wss://pop-os-1.tailnet-45af.ts.net:4848,2791
wss://relay.leligobit.link,2789
wss://nostr-relay.ktwo.io,2773
wss://192.168.1.220:4848,2765
wss://relay.bitransfermedia.com,2761
wss://mutinywallet.com,2752
wss://nostrelites.org,2746
wss://nostrfree.io:8880,2745
wss://eelay.current.fyi,2735
wss://relay.nosbin.com,2714
wss://nostr.jeremiahrogers.com,2700
wss://relayed-bob.deno.dev,2682
wss://relay-1.arsip.my.id,2675
wss://relay.nostr.org,2648
wss://nostr.monostr.com,2609
wss://nostr.shadownode.org,2601
wss://relay.kind0.io,2599
wss://nostr2.kleofash.eu,2594
wss://nostr.nakamotosatoshi.cf,2592
wss://member.cash,2581
wss://nostr.ass.tools,2578
wss://bostr.d02.vrtmrz.net,2556
wss://nostr.bitmatk.io,2541
wss://rsslay.data.haus,2532
wss://cfrworker.polok.workers.dev,2519
wss://staging.nostpy.lol,2497
wss://relay.alien.blue,2488
wss://really.nostr.bg,2487
wss://lnbits.thefockinfury.wtf/nostrclient/api/v1/relay,2485
wss://ehpe44o7vcsew7bigqcalpsmxz7j6xa67ctnxywz5is422jqtqax5oad.onion,2481
wss://nostro.online,2481
wss://nostr.irrelevant.mooo.com,2480
wss://bostr.glitch.me,2471
wss://anonymousgreen.com/nostrclient/api/v1/relay,2470
wss://nos.mom,2453
wss://nrelay.paypirate.xyz,2449
wss://test.yonle.lecturify.net,2446
wss://purplenostrich.com,2439
wss://relay.nostr.land,2438
wss://nostrnow.io:8388,2421
wss://relay.shop21.dk,2416
wss://nostr.build,2410
wss://zyro.nostr1.com,2408
wss://nostrplebs.com,2401
wss://nostr.ownbtc.online,2381
wss://nostr.watch,2354
wss://relay01.karma.svaha-chain.online,2352
wss://rs2.abaiba.top,2350
wss://nostream.sh4.red,2346
wss://nostr.minimue81.selfhost.co,2338
wss://192.168.1.212:4848,2314
wss://annal.purplerelay.com,2308
wss://nostr.thesimplekid.com,2307
wss://wallets.fyoumoneypod.com/nostrrelay/fyoumoney,2288
wss://chorus.puhcho.me,2286
wss://nostr-relay.app.ikeji.ma,2273
wss://rss.puhcho.me,2272
wss://relar.nostr.bg,2269
wss://relay.blowater.app,2257
wss://nostr.lightninglinks.xyz,2249
wss://filterstealth.wine,2242
wss://strfry.nostr.lighting,2240
wss://tnruygu.cn,2235
wss://nostr.lol,2231
wss://relay.kookykeys.com,2230
wss://nostr-relay-test.nokotaro.work,2225
wss://nostr.bg,2224
wss://lolison.network,2214
wss://relay.nsnip.io,2214
wss://ditto.lab49.de/relay,2212
wss://nostr.13x.sh,2205
wss://nostr.laevateinn.org,2200
wss://nostr.web3infra.xyz,2186
wss://nostrum.casa,2186
wss://nostr.dehein.org,2177
wss://nostr.adpo.co,2176
wss://nostr.directory,2174
wss://nostrsxz4lbwe-nostr.functions.fnc.fr-par.scw.cloud,2168
wss://ng4jk6yiqgfczo4wyxszuj7w6jok3fptehu533o3mlzs3vph3dvjfdid.onion,2168
wss://realy.nostr.bg,2167
wss://relay.nostrwolf.com,2137
wss://fnqdhz3df33da6wxg7jskvumd5rjn3nknln6ecun7uwwysc7vkwkjgid.onion,2136
wss://nodestr.fmt.wiz.biz,2134
wss://h463uge4enisyfcgitx34mc6lmymkob5fpyh4u34nbsaqmki2ffkroad.onion,2115
wss://192.168.20.189:3333,2105
wss://enhancing-encouraged-misc-inputs.trycloudflare.com,2104
wss://mockingyou.com,2079
wss://nostream-production-5895.up.railway.app,2075
wss://calle.wtf/nostrclient/api/v1/relay,2072
wss://nostr.mywire.org,2070
wss://nostr.sats.coffee,2068
wss://cloudfodder.nostrl.com,2062
wss://cryptowolf.nostr.com,2059
wss://ninjag.ddns.net:4848,2056
wss://nostr.incognito.cat,2052
wss://127.0.0.1:4869,2050
wss://nostrproxy.io:7778,2049
wss://192.168.14.7:7777,2040
wss://disrupt-2023.scarab.im,2016
wss://relay.mycelium.social,2001
wss://relay.ohelo.art,2001
wss://relay.t5y.ca,1991
wss://relaynostr.africa,1985
wss://nostrland2gdw7g3y77ctftovvil76vquipymo7tsctlxpiwknevzfid.onion,1983
wss://nostr.inaridiy.com,1981
wss://relaynostrigator.com,1979
wss://relay.nostrwirednet.jp,1972
wss://ratel.mleku.net,1969
wss://yonlecoder.lecturify.net,1963
wss://nyx.1337.cx,1963
wss://nostr.bitcoin.social,1955
wss://nostr.impervious.live,1943
wss://nostr.dfaria.eu,1941
wss://nip05.social,1931
wss://wbc.nostrl.com,1924
wss://nostr.paidrelayfractalized.ovh,1922
wss://global-relaycesc.trade,1918
wss://ryan.nostrl.com,1911
wss://verbiricha.nostrl.com,1910
wss://nostr-01nostr-01.yakihonne.com,1910
wss://strfry.cryptocartel.social,1909
wss://pater.nostrl.com,1907
wss://nostr.h3y6e.com,1906
wss://relaycubanoticias.info,1905
wss://relaybreak-19.com,1903
wss://relay.axeldolce.xyz,1899
wss://nostr.nokotaro.com,1897
wss://bitcoin.social,1893
wss://hair-chicken-advice-discount.trycloudflare.com,1892
wss://nostr.bitpunk.fm,1890
wss://jp-supplement-pleasure-expensive.trycloudflare.com,1886
wss://raspi02w.compile-error.net,1885
wss://nostr.hodl.ar,1884
wss://rsslay-production-bc22.up.railway.app,1882
wss://relay.lbps.io,1870
wss://relay.zhix.in,1868
wss://relays.nostr.bg,1866
wss://relay.getfaaans.com,1863
wss://nostr.itredneck.com,1826
wss://fistfistrelay.nostrl.com,1825
wss://nostr.tenna.site,1809
wss://nostr-relay.eniehack.net,1798
wss://relay.nostr.pub,1797
wss://nostr-relay.digitamob.ro,1794
wss://nostr-relay.wellorder.net,1793
wss://nostr.252.no,1791
wss://nostrich.love,1790
wss://us.rbr.bio,1782
wss://api.freefrom.space/v1/ws,1772
wss://nostr.rly.social,1771
wss://nostr.roli.io,1771
wss://paid.nostr.0x50.tech,1771
wss://nostr.geyser.fund,1752
wss://nostr.null.bg,1751
wss://nostrasia.nostr1.com,1748
wss://relay.nostropolis.xyz/websocket,1745
wss://nostr.pwnshop.cloud,1744
wss://relay.cloud.lirei.ca,1743
wss://ljjrqq6frnm56oeowjzqfzfniwqqpohyg4l6adawekgh4vligfcg2lyd.onion,1732
wss://nos.plebdrive.com,1728
wss://relay.service.mapboss.co.th,1722
wss://sornas.familyds.net:4848,1721
wss://relayer.ocha.one,1714
wss://nostr01.yakihonne.com,1700
wss://nostrools.nostrl.com,1696
wss://relay.nostriot.com,1680
wss://crayon.nostr-demo.relayaas.com,1678
wss://nostr.fmt.wis.biz,1675
wss://chorus.mikedilger.com,1664
wss://ch1.duno.com,1659
wss://133332.xyz,1650
wss://nostr.weking.tk,1648
wss://hermes.boarstudios.com,1645
wss://nproxy.zerologin.co,1634
wss://nostr.raitisoja.net,1625
wss://puravid.nostr.land,1624
wss://relay.nostrhackers.online,1623
wss://192.168.0.230:4848,1621
wss://nostr.mjex.me,1618
wss://rs1.abaiba.top,1608
wss://us-east1.purplerelay.com,1608
wss://nostr.net.in,1603
wss://at.nostrwork.at,1602
wss://ditto.bassam.social/relay,1593
wss://nostr.p2sh.co,1588
wss://nostr.lacrypta.com.ar,1584
wss://nostr.geekgalaxy.com,1583
wss://nostr.coach,1580
wss://cloudfodder.nostr1.com,1580
wss://nostr.legalsecurity.org,1576
wss://nostr.bitcoinlighthouse.de,1565
wss://relay.kiatsu.world,1563
wss://nostr.robotesc.ro,1555
wss://nostream.megadope.snowinning.com,1553
wss://bwvv22uvjyauk2gqpaee3fd2i5pdgaq537kw4j2ddomfsjdpr7jq7pyd.onion,1549
wss://relayed.deno.dev,1533
wss://monitorpag.es,1525
wss://relay.fi,1525
wss://relay.rushmi0.win,1517
wss://pay.zapit.live/nostrrelay/cNz6EXC,1512
wss://boutique.flairebabygifts.com,1507
wss://nostrpurple.com,1506
wss://relay.tijl.xyz,1492
wss://nostr.100p.org,1490
wss://nostr.merrcurr.com,1487
wss://nostr-relay.hzrd149.com,1481
wss://nostr.dynopool.com,1479
wss://nostr-relay.aaroniumii.com,1478
wss://klepak.online,1471
wss://nostrverified.com,1470
wss://rss.nostr.band,1469
wss://greensoule.space,1462
wss://relay.arcade.city,1462
wss://relay-pub.thefockinfury.wtf,1422
wss://nostr.exotr.dev,1420
wss://paz.dynip.sapo.pt:4848,1413
wss://bch.ninja,1411
wss://nostr.veladan.org,1410
wss://xn--relao-dra1a.nostr.bg,1410
wss://spunnu5rjf6us3x4sh532dvetq2zybdnp3p5fhdpek4c433rezrq26qd.onion,1409
wss://frerrelay.xyz,1408
wss://nostrich.bar,1405
wss://brt.io,1405
wss://nostr.relay-nokotaro.com,1404
wss://relay.727whisky.com,1404
wss://nostream-test.up.railway.app,1402
wss://nostr.is-defs.fun,1401
wss://jmoose.rocks,1400
wss://testrelay.nostr1.com,1399
wss://nostrich.frendship.tw,1397
wss://i.relay.boats,1396
wss://nostr-pub.liujiale.me,1392
wss://nostr.superfrirnds.online,1378
wss://nostr.paralelnipolis.cz,1378
wss://girls.relaying.io,1377
wss://test.relay.report,1373
wss://chad.polytechnic.com,1366
wss://nostr.delimdengi.com,1365
wss://relay1.nostr.unitedfop.com,1359
wss://relat.nostrica.com,1358
wss://7ab7qqbj2dw3pjnkoskgsfn4ikqc7orwnkpmcfjmeobw63kf4zgykjid.onion,1357
wss://177.124.242.113:13459,1356
wss://nostr.seankibler.com,1350
wss://strfry.kisiel.net.pl,1346
wss://pnr.six14.co,1345
wss://relay1.easymeta.app,1338
wss://nostream-production-b80e.up.railway.app,1327
wss://nostr.satsback.com,1324
wss://q55o2swpnv343nbkjsiwq4fnworsxy7ydc2pitoo42nhq23zy4pdboid.onion,1317
wss://relay.1bps.io,1310
wss://100.115.218.108:4848,1302
wss://nostream.madbean.snowinning.com,1298
wss://relay.realsearch.cc,1298
wss://100.64.224.5:4848,1291
wss://momostr.pink,1286
wss://hodla.nu/nostrrelay/1,1285
wss://melhorque.com.br/nostr,1283
wss://relay.nostr.distrl.net,1280
wss://getalby.com,1278
wss://nostr.disism.com,1278
wss://quirky-bunch-isubghsvoi26fbbt3n7o.wnext.app,1270
wss://3gkpphcfwb6w5iq6axnmlbvr7pz2t37uy4ofocyijzttzrbz4jy43fid.onion,1267
wss://nostr.minimue81.selfhost.com,1262
wss://getaiby.com,1258
wss://100.118.121.83:4848,1256
wss://jgqaglhautb4k6e6i2g34jakxiemqp6z4wynlirltuukgkft2xuglmqd.onion,1253
wss://nostr.paid.relay.fractalized.ovh,1252
wss://fpr.gadstr.xyz,1248
wss://heguro.com,1243
wss://nostream.localtest.me,1241
wss://honeyroad.store,1239
wss://relay.nyc1.vinux.app,1237
wss://blaster.f7z.xyz,1236
wss://zitron.net,1234
wss://relay2.notoshi.win,1234
wss://r.mleku.com,1234
wss://192.168.1.204,1224
wss://4.up.railway.app,1223
wss://100.69.106.6,1221
wss://nostr.f4255529.shop,1221
wss://nostr.hrmb.org,1218
wss://johano.relaying.io,1212
wss://nostr.forecastdao.com,1210
wss://lotdkno.ws,1206
wss://nostr.nostrelay.org,1201
wss://relay.swisslightning.net,1196
wss://murachue.cytes.net,1196
wss://a2c1ef763d011f6c4.awsglobalaccelerator.com/v1/ws,1191
wss://relay.freefrom.club,1189
wss://nostr.2ly.de,1186
wss://mi-wo.site,1185
wss://nostr.sept.ml,1185
wss://nostr.btcmap.com,1174
wss://nostream.dev.kronkltd.net,1171
wss://relay.old4.win,1171
wss://nostr.kmchu.net,1169
wss://nostr.jmdtx.com,1168
wss://relay.bigred.social,1162
wss://relay.milou.lol,1157
wss://relay.nosr-latam.link,1155
wss://nostr.eden.land,1152
wss://100.109.122.46:4848,1149
wss://relay.flurs.art,1135
wss://sentie.relay.rts.network,1134
wss://wot.nostr.party,1130
wss://100.126.221.92:4848,1130
wss://nostr.ltbl.io,1120
wss://ca.orangepi11.dev,1120
wss://ok0.org,1117
wss://dev.nostpy.lol,1117
wss://jarvis.taild68e2.ts.net:4848,1115
wss://relay.nostfiles.dev,1106
wss://nostr.8k-lab.com,1104
wss://nostr.mnethome.de,1099
wss://fittest-burned-violet.blast-mainnet.quiknode.pro/9cde73cf5796fa7a5b597c7b3f597cdd4e2e2b3c,1095
wss://10.0.0.8:4848,1090
wss://relay.roadrunner.lat,1090
wss://nostrfoxden.ddns.net:4848,1088
wss://youjo.observer,1083
wss://127.0.0.1:3000/beebop,1082
wss://us.nosrt.land,1082
wss://nostr.bcmp.com,1081
wss://7otrzettas4b6cw6kdp7w2gjpoapkt6qgbkwq7elguw4ujvoj2ueagad.onion,1081
wss://mtmophznxnuduly62owrlrjgtxwko25rzv7nz75w7bvkwabqy4ksdeqd.onion,1079
wss://relay.nostr.io,1079
wss://nostr.guru,1079
wss://einundzwanzig.space,1069
wss://relay.lnau.net,1069
wss://moonbreeze.richardbondi.net/ws,1068
wss://bitcreeknostrrelay.ddns.net:4848,1059
wss://130.61.29.163:4848,1056
wss://relay.nostrichs.org,1054
wss://bitcreekwallet.ddns.net:4848,1052
wss://symposium-ye-focal-suse.trycloudflare.com,1042
wss://nostr.ping,1033
wss://nostr.reamde.dev,1032
wss://relatable.org,1032
wss://lnbits.plebtag.com/nostrclient/api/v1/relay,1030
wss://nostr.buythisdip.com,1030
wss://relay.noscription.org,1030
wss://207.246.227.192:4848,1027
wss://nostr.enigma-swiss.ch,1024
wss://testnet.mycelium.social:8080,1022
wss://lnp2prelaytt.sigmaenterprisesltd.com,1022
wss://ogblock.xyz,1022
wss://robo358.com,1019
wss://10.0.0.53:4848,1017
wss://nostr.fan,1016
wss://spiralcrunch.mycelium.social:8080,1016
wss://wot.siamstr.com,1016
wss://relay.devvul.com,1014
wss://m275iixwsnldfh7govpgoimd4djkoy4lh6pvmodqy7ryilebc3qo4yid.onion/nostrclient/api/v1/relay,1007
wss://nostream.nostr.parts,999
wss://191.252.221.89,997
wss://nostr.bitcoinbay.engineering,997
wss://snort.bitransfer.org,997
wss://ostr.pleb.network,996
wss://relay.nostr.lucentlabs.co,996
wss://nostream.lucas.snowinning.com,992
wss://81.68.170.122:7114,991
wss://inspiration.nostr.relayaas.com,986
wss://rago-nostr.duckdns.org,986
wss://oarnx6xdrq5mygfdrbmzsvh3is3holefpz2x4qwbopwcicwd63gcivid.onion,985
wss://4rcmjk2q45msnlbiipqa5nkinknu37qyczmngfvfk763yunabpsykmqd.onion,983
wss://us-west1.purplerelay.com,981
wss://relay.xp.live,978
wss://bit.relay.center,976
wss://5laki7ronqaju5yrck73big7mf7q3bctqlyzpuw7qsjqhl7ynisltqad.onion,976
wss://relay.oxtr.dev,972
wss://mylifeforb.tailcb400.ts.net:4848,972
wss://relay.40two.cloud,971
wss://nostr.lingoh.dev,970
wss://legend.lnbits.com/nostrclient/api/v1/relay,968
wss://zap.watch,968
wss://4ieqdv5i2gtgez5lavwsxlhtctywwmgdrctpxhwz46jqxxymc3bx3rid.onion,964
wss://relay.beeola.me,963
wss://www.noderunner.jp,963
wss://relay.customkeys.de,957
wss://relay.mzm.app,957
wss://nostr.kojira.net,957
wss://100.84.122.33:4848,956
wss://planetasieve.com.br,953
wss://relay.nostrava.xyz,953
wss://raspberrypi.tail33f1c.ts.net:8443,949
wss://pol.czas.xyz,949
wss://nip29-relay.compile-error.net,947
wss://relay.fail,946
wss://wot.girino.org,946
wss://relay.mapboss.co.th,946
wss://nostr.lll.gd,945
wss://transport-bandwidth-objective-excuse.trycloudflare.com,942
wss://trusted.sandwich.farm,941
wss://test.nostr.0x50.tech,940
wss://dailynote.semisol.dev,935
wss://thebarn.nostr1.com,933
wss://100.116.252.104:4848,932
wss://127.0.0.1:6969,930
wss://relay.snort.social:57,928
wss://frighteningdeafeningagent.nailuogg.repl.co,928
wss://wot.puhcho.me,925
wss://192.168.86.208:4848,925
wss://relay.nostr.snblago.com,925
wss://relay.21e6.cz,914
wss://127.0.0.1:3001/live,905
wss://tsqdakwo4dh5ej3llsi52ftxfbialteu3jm4cmvxaksl3psbyeoyxxqd.onion,904
wss://nost.oxtr.dev,888
wss://relay.nostrigator.com,880
wss://arnostr.com,879
wss://relay.brb.io,878
wss://arsip.ddns.net,875
wss://raspberrypi.tail33f1c.ts.net,870
wss://replicatr.plebes.ovh,869
wss://192.168.1.53:4848,869
wss://chorus.fractalized.net,868
wss://relay.enlund.org,863
wss://100.94.8.112:4848,859
wss://piazza.today,856
wss://hello-nostr.glitch.me,852
wss://relay.hash.stream,849
wss://51.171.166.244:4848,848
wss://ralay.orangepill.dev,847
wss://cmuqxreb6oma3x3iq3zh62im7w4266uo3txac6e75qtlfqs7scwqyqyd.onion,847
wss://nostr.theblockreward.com,847
wss://shinkendolive-relay.aaroniumii.com,845
wss://nostr.totient.xyz,844
wss://192.168.1.11:4848,843
wss://bostr.orangesync.tech,839
wss://fritten.farm,838
wss://nostrbr.online,835
wss://nos.qghs.in,822
wss://nostrrelay.eximpius.xyz,819
wss://cfrelay.maxblake20.workers.dev,817
wss://relay.nostr.smoak.haus,817
wss://nest.nostr1.com,810
wss://nostr.rajabi.ca,809
wss://puravida.nostra.land,806
wss://primal-cache.openhoofd.nl/v1,805
wss://ofchain.pub,803
wss://nostr.shino3.net,802
wss://cashu.me,801
wss://relay.thekellams.net,799
wss://izj3isbk3pmade74ontdijodhehsytnw2iokdhh6k3flk4mq2pau6sid.onion,799
wss://coracale.social,796
wss://nos.win,796
wss://177.81.48.167:4848,795
wss://relays.f7z.io,793
wss://big.fist.black,793
wss://relay.geekiam.services,793
wss://amethyst.social,791
wss://dnppj4kopczovvzvpzmihv2iwe5wt3gbrxjnltjc2zdjpttrdz4owpad.onion,790
wss://nostr.myowndamnnode.com,786
wss://relay.shoujoanime.love,784
wss://relay.514m.net,784
wss://welcom.nostr.wine,780
wss://filer.nostr.wine,773
wss://nostr.me/relay,770
wss://relay.nostr24.com,763
wss://chicagoplebs.com,761
wss://nosint.space/relay,759
wss://nostr.21.com,756
wss://middling.myddns.me:8080,756
wss://nostr.illegalfreedom.xyz,755
wss://slqttgi6kls.sylonet.io,747
wss://shroomslab.net,746
wss://relay.yabu.me,744
wss://thesimplekid.space,743
wss://relay.atlas.nostr.land,743
wss://nostr.glate.ch,742
wss://reya.lume.nu,737
wss://purperelay.com,735
wss://relay.coollamer.com,734
wss://nostr.tunnelsats.com,730
wss://nostr-ts-relay.ip.inf.br,729
wss://relay.unikku.com,727
wss://relay.nostr.jhot.me,727
wss://10.0.1.2:4848,725
wss://nostream-production-31f8.up.railway.app,725
wss://7nj3e5opqjcpyaoxi56c5yvgzc3b3dmubbk4c6nrdq5lnzn64g5jwuad.onion,724
wss://nostr.zenon.wtf,721
wss://relay.nostr-citadel.org,721
wss://15171031.688.org,719
wss://relay.lightningassets.art,714
wss://paymeinsats.felipehere.com/nostrrelay/felipehere,714
wss://asats.io,712
wss://nvote.co,712
wss://wot.sudocarlos.com,712
wss://relay.exchange,709
wss://nostr-pub.senisol.dev,709
wss://relayzkp35s4kq3lfamv7brpgwtungry3ysiqf5sspslqncffwbuwaad.onion,709
wss://relay.plebes.fans,706
wss://commerceinnovationgroup.com,704
wss://nostr-pub.wellirder.net,704
wss://wot.yeghro.site,702
wss://relays.damus.io,702
wss://lightningbitcoin.com,700
wss://nostrica.com,700
wss://relay.nostraco.in,697
wss://nostr.fmt.wiz.bi,696
wss://qyepd3umtqgr33zq7drx4xkfxvaojq37pal5b7dva6eu5qb2hi4ykdqd.onion,689
wss://alru07.nostr1.com,689
wss://nostr.v01.io,688
wss://relay.universalname.space,687
wss://lndiscs.duckdns.org/nostrrelay/jVefQxoZ,685
wss://eu.rbr.bio,684
wss://nostr.moon-st.one,683
wss://chalow.net,683
wss://relay.dev.chakany.systems,681
wss://nostr-relay.dennysmvn.info,680
wss://relay.got-relayed.com,679
wss://nfnitloop.com/nostr,678
wss://relay.tools,678
wss://nostr.cvilleblockchain.org,676
wss://nostrwinemdptvqukjttinajfeedhf46hfd5bz2aj2q5uwp7zros3nad.onion,671
wss://spacetradersapi-chatbox.herokuapp.com/announce,667
wss://followed-nine-reasonable-rocket.trycloudflare.com,666
wss://nosutora.com,660
wss://nostr-rs-relay-ork5.onrender.com,659
wss://roy-gem-arbitration-suits.trycloudflare.com,658
wss://uworker.polok.workers.dev,657
wss://k6dpciogx4fabnipku6wlce4rjv3ffjhv6gcundcxvxn6poeq2hcn3id.onion,655
wss://tomt.relaying.io,654
wss://relay.spirals-archive.ddns.net,653
wss://nostr.stereosteve.com,653
wss://t7jvqwu35hneszx7fihsprbcpwonlcfnsjr4xtn6shqgwbv324w4gdid.onion,650
